*Action(SiteID=UK|Country=GB|Currency=GBP|Version=1193),*Category,*Title,*Description,*ConditionID,PicURL,*Quantity,*Format,*StartPrice,*Duration,*Location,PostalCode,CustomLabel,Product:EAN,C:Brand,C:Colour,C:Material,C:Type,ShippingProfileName,ReturnProfileName,PaymentProfileName
Add,FILL-side-tables,"Haldon Collection Large 1 Drawer Lamp Table","<p>A wooden lamp table with one drawer in a natural brown finish, 40 x 40 x 90cm and 13kg. For indoor use.</p><ul><li>Dimensions: 40 x 40 x 90 cm</li><li>Material: Wood</li><li>Colour: Brown</li></ul><p>Free UK delivery. Sold by Kaiku.</p>",1000,"https://cdn.sanity.io/images/huh1e45n/production/d87607106686c8e7f025af50561aac4410b7e7fb-1600x1600.jpg|https://cdn.sanity.io/images/huh1e45n/production/744f5a273870960579761892fc8b24ebecc8311f-1600x1600.jpg|https://cdn.sanity.io/images/huh1e45n/production/2a94de09388356edbe32418d4ffed32d0a59cfe4-1600x1600.jpg|https://cdn.sanity.io/images/huh1e45n/production/86a384a0a6c416cca9828225a1720221eb36ef47-1600x1600.jpg|https://cdn.sanity.io/images/huh1e45n/production/e785f432731822830ec68d8f563a060e92a3131b-1600x1600.jpg",5,FixedPrice,212.00,GTC,Bourne End,SL8 5NF,"KK-ST-HALDON-BRN-001",5050140491287,"Kaiku","Brown","Wood","Side Tables",FILL-shipping-policy-name,FILL-return-policy-name,FILL-payment-policy-name
Add,FILL-bedside-tables,"Hampton Grey Bedside Table","<p>A bedside table in grey faux shagreen with one drawer on metal runners, and antique brass-style legs and handle. 56 x 46 x 66cm, 28kg. Minimal assembly.</p><ul><li>Dimensions: 56 x 46 x 66 cm</li><li>Material: Faux shagreen, Metal, Wood, Linen, Bouclé</li><li>Colour: Grey</li></ul><p>Free UK delivery. Sold by Kaiku.</p>",1000,"https://cdn.sanity.io/images/huh1e45n/production/7a6e7f569368a65ea97a0ed47fb6b07af28bc56d-2000x2000.jpg|https://cdn.sanity.io/images/huh1e45n/production/bc439494f6837553ea8eb49c3fdb9b27082d9b93-2000x2000.jpg|https://cdn.sanity.io/images/huh1e45n/production/617cf581713e190f1961ad5062cccf3127c1236c-2000x2000.jpg|https://cdn.sanity.io/images/huh1e45n/production/dcccd386e3b4b2dd5837e56e2d9386b414ff1867-2000x2000.jpg",1,FixedPrice,605.00,GTC,Bourne End,SL8 5NF,"KK-BT-HAM-GRY-001",,"Kaiku","Grey","Faux shagreen","Bedside Tables",FILL-shipping-policy-name,FILL-return-policy-name,FILL-payment-policy-name
Add,FILL-console-tables,"Hampton Brown Shagreen Console Table","<p>A console table in brown faux shagreen with two drawers on metal runners and walnut-effect interiors. 122 x 38 x 81cm, 24kg. Minimal assembly.</p><ul><li>Dimensions: 122 x 38 x 81 cm</li><li>Material: Faux shagreen, Metal, Wood, Linen</li><li>Colour: Brown, Grey, Ivory</li></ul><p>Free UK delivery. Sold by Kaiku.</p>",1000,"https://cdn.sanity.io/images/huh1e45n/production/48f934194c30bde028d7cc497dc48286f9c51e49-2000x2000.jpg|https://cdn.sanity.io/images/huh1e45n/production/0da0ee9bee996d901e084316a107d80d28aab321-2000x2000.jpg|https://cdn.sanity.io/images/huh1e45n/production/ff0d47723d32cdc04360820863bdae2887d48464-2000x2000.jpg|https://cdn.sanity.io/images/huh1e45n/production/3cca0897901eebe631e4c78fd6677bc71881f070-913x913.jpg|https://cdn.sanity.io/images/huh1e45n/production/fc6b3cf7bbf1f29fc470a2366d44f2af7e92a9f7-913x913.jpg|https://cdn.sanity.io/images/huh1e45n/production/2d1c9d56172147afea4a8f09b29b39500e0e5044-2000x2000.jpg",1,FixedPrice,819.00,GTC,Bourne End,SL8 5NF,"KK-CON-HAM-BRN-001",,"Kaiku","Brown","Faux shagreen","Console Tables",FILL-shipping-policy-name,FILL-return-policy-name,FILL-payment-policy-name
Add,FILL-side-tables,"Hampton Ivory Shagreen Nest of Tables","<p>A nest of two tables in ivory faux shagreen on metal frames. 39 x 39 x 54cm, 7kg for the set.</p><ul><li>Dimensions: 39 x 39 x 54 cm</li><li>Material: Faux shagreen, Metal, Bouclé, Linen</li><li>Colour: Ivory, Grey</li></ul><p>Free UK delivery. Sold by Kaiku.</p>",1000,"https://cdn.sanity.io/images/huh1e45n/production/b46172404980b72ebf7d7c6ae049466ea3adfbbc-2000x2000.jpg|https://cdn.sanity.io/images/huh1e45n/production/17342540b54242d75ccf4f331ef9c8bd241d2f74-2000x2000.jpg|https://cdn.sanity.io/images/huh1e45n/production/2e8bba7a4cda1f231e5cb070d3f58d498cb06072-2000x2000.jpg|https://cdn.sanity.io/images/huh1e45n/production/7156c70bf199bddd3f26752a7987fd0a3abded11-1200x1200.jpg|https://cdn.sanity.io/images/huh1e45n/production/3e7507f2dabf38cf27f7181b139a5d167ec92199-2000x2000.jpg",1,FixedPrice,559.00,GTC,Bourne End,SL8 5NF,"KK-NT-HAM-IVY-001",,"Kaiku","Ivory","Faux shagreen","Side Tables",FILL-shipping-policy-name,FILL-return-policy-name,FILL-payment-policy-name
Add,FILL-living-room-storage,"Hampton Ivory Shagreen Chest of Drawers","<p>A three-drawer chest in ivory faux shagreen with metal runners and walnut-style drawer interiors. 90 x 45 x 85cm, 50kg (56kg boxed). Handles attach after delivery.</p><ul><li>Dimensions: 90 x 45 x 85 cm</li><li>Material: Faux shagreen, Metal, Wood, Marble, Linen</li><li>Colour: Ivory, Grey</li></ul><p>Free UK delivery. Sold by Kaiku.</p>",1000,"https://cdn.sanity.io/images/huh1e45n/production/5584a08604cde17d57c814386d77b5c59021cdbe-2000x2000.jpg|https://cdn.sanity.io/images/huh1e45n/production/9be59da394d8a9b78edf7980807613796c222aca-2000x2000.jpg|https://cdn.sanity.io/images/huh1e45n/production/7980a846ec9428976f18dddf5b05d49595e53524-2000x2000.jpg|https://cdn.sanity.io/images/huh1e45n/production/7dfad6716c85e1d3f120ecfdc0da9adc491721a1-2000x2000.jpg|https://cdn.sanity.io/images/huh1e45n/production/290bfe69d0fa554990c55565f7aaab1c062fce9f-1200x1200.jpg",1,FixedPrice,1186.00,GTC,Bourne End,SL8 5NF,"KK-COD-HAM-IVY-001",,"Kaiku","Ivory","Faux shagreen","Living Room Storage",FILL-shipping-policy-name,FILL-return-policy-name,FILL-payment-policy-name
Add,FILL-bathroom-mirrors,"Hampton Ivory Octagonal Wall Mirror","<p>An octagonal wall mirror framed in ivory faux shagreen. 80 x 80cm, 2.5cm deep, weighing 10kg (20kg boxed).</p><ul><li>Dimensions: 80 x 2.5 x 80 cm</li><li>Material: Faux shagreen, Mirrored glass, Walnut, Marble, Linen</li><li>Colour: Ivory, Walnut</li></ul><p>Free UK delivery. Sold by Kaiku.</p>",1000,"https://cdn.sanity.io/images/huh1e45n/production/a9bda8a4f384c36b8188d21fba315e5ab40f7ada-2000x2000.jpg|https://cdn.sanity.io/images/huh1e45n/production/012111b317ad6672c46756e02c2a7dd81c9bd929-2000x2000.jpg|https://cdn.sanity.io/images/huh1e45n/production/c306cbb35c2d1e7976a8a70659cd0bcbd74f2cc0-2000x2000.jpg|https://cdn.sanity.io/images/huh1e45n/production/378c1a4bcab458c193e0ec9e75839368a3dc649c-2000x2000.jpg",1,FixedPrice,636.00,GTC,Bourne End,SL8 5NF,"KK-MIR-HAM-IVY-002",,"Kaiku","Ivory","Faux shagreen","Bathroom Mirrors",FILL-shipping-policy-name,FILL-return-policy-name,FILL-payment-policy-name
Add,FILL-bedside-tables,"Hampton Ivory Round Bedside Table","<p>A round bedside table in ivory faux shagreen with one drawer on metal runners and a walnut-style interior. 45 x 45 x 60cm, 18kg.</p><ul><li>Dimensions: 45 x 45 x 60 cm</li><li>Material: Faux shagreen, Metal, Wood</li><li>Colour: Ivory</li></ul><p>Free UK delivery. Sold by Kaiku.</p>",1000,"https://cdn.sanity.io/images/huh1e45n/production/a1035e6a56118ae5e14d80e80935199ed49e7af5-2000x2000.jpg|https://cdn.sanity.io/images/huh1e45n/production/50e6c569b643e1a6baa29e9151462a8756ee1e81-2000x2000.jpg|https://cdn.sanity.io/images/huh1e45n/production/c43b24d05e5aded43893c6411f8df57a32f29608-2000x2000.jpg|https://cdn.sanity.io/images/huh1e45n/production/87d34dd2c1b4bf9c1cbe9a9163941c26234aa1a1-2000x2000.jpg",1,FixedPrice,574.00,GTC,Bourne End,SL8 5NF,"KK-BT-HAM-IVY-002",,"Kaiku","Ivory","Faux shagreen","Bedside Tables",FILL-shipping-policy-name,FILL-return-policy-name,FILL-payment-policy-name
Add,FILL-bedside-tables,"Hampton Ivory Square Bedside Table","<p>A square bedside table in ivory faux shagreen with one drawer on metal runners and a walnut-effect interior. 45 x 45 x 60cm, 10kg.</p><ul><li>Dimensions: 45 x 45 x 60 cm</li><li>Material: Faux shagreen, Metal, Wood</li><li>Colour: Ivory, Grey, Brown, Neutral</li></ul><p>Free UK delivery. Sold by Kaiku.</p>",1000,"https://cdn.sanity.io/images/huh1e45n/production/7c4b06c4594a48d3b417188aeef64db50136cc8d-2000x2000.jpg|https://cdn.sanity.io/images/huh1e45n/production/cf3783983674c0718bb98c8447fe3c398014f30f-2000x2000.jpg|https://cdn.sanity.io/images/huh1e45n/production/9ec68aa2a384ee9d6d65102c13221d08d89f9d66-2000x2000.jpg|https://cdn.sanity.io/images/huh1e45n/production/60360266827f8efb2781e6997707261360004212-2000x2000.jpg|https://cdn.sanity.io/images/huh1e45n/production/102b2b3075adb0de47413d29dc6b37fb7f80aacb-146x146.jpg|https://cdn.sanity.io/images/huh1e45n/production/b0430b5fb19622e1cbbe9edaa169d9d10b7af98c-146x146.jpg",1,FixedPrice,544.00,GTC,Bourne End,SL8 5NF,"KK-BT-HAM-IVY-001",,"Kaiku","Ivory","Faux shagreen","Bedside Tables",FILL-shipping-policy-name,FILL-return-policy-name,FILL-payment-policy-name
Add,FILL-tv-units,"Hampton Ivory Shagreen TV Unit","<p>A TV unit in ivory faux shagreen with fixed internal shelving behind two doors. 160 x 50 x 55cm, 85kg (90kg boxed). Handles attach after delivery.</p><ul><li>Dimensions: 160 x 50 x 55 cm</li><li>Material: Faux shagreen, Metal, Wood, Linen</li><li>Colour: Ivory, Brown, Black, Neutral</li></ul><p>Free UK delivery. Sold by Kaiku.</p>",1000,"https://cdn.sanity.io/images/huh1e45n/production/531d9d8c33e9fa7731f16a363e61bd842a25cdc5-2000x2000.jpg|https://cdn.sanity.io/images/huh1e45n/production/060d083f4ec982924a11f004d19be2920142ce77-2000x2000.jpg|https://cdn.sanity.io/images/huh1e45n/production/fc596e827e93f59c1fc45c9fcbc8d091d4114839-2000x2000.jpg|https://cdn.sanity.io/images/huh1e45n/production/7de6be2bfaec512f5173d6111c24db51e985d82e-2000x2000.jpg|https://cdn.sanity.io/images/huh1e45n/production/4325112007513b102683f25f5222a8ac5524460d-1200x1200.jpg|https://cdn.sanity.io/images/huh1e45n/production/f8896d249baa2e7b05f7c6ecf88b769de6783a3e-1200x1200.jpg|https://cdn.sanity.io/images/huh1e45n/production/e80d0b7a66df7f5549662206581b1b8a0720470b-2000x2000.jpg|https://cdn.sanity.io/images/huh1e45n/production/352ea04cc761bffb48ffae09cec91f18b16fa0b0-2000x2000.jpg",1,FixedPrice,1109.00,GTC,Bourne End,SL8 5NF,"KK-TV-HAM-IVY-001",,"Kaiku","Ivory","Faux shagreen","Tv Units",FILL-shipping-policy-name,FILL-return-policy-name,FILL-payment-policy-name
Add,FILL-bathroom-mirrors,"Hampton Ivory Shagreen Square Wall Mirror","<p>A square wall mirror framed in ivory faux shagreen. 80 x 80cm, 2.5cm deep, weighing 10kg.</p><ul><li>Dimensions: 80 x 80 x 2.5 cm</li><li>Material: Faux shagreen, Linen</li><li>Colour: Brass, Ivory</li></ul><p>Free UK delivery. Sold by Kaiku.</p>",1000,"https://cdn.sanity.io/images/huh1e45n/production/8a726df3b312df1b14cf2f0fdd681f60335be7bc-2000x2000.jpg|https://cdn.sanity.io/images/huh1e45n/production/fcc80e83a433dd44c92242f2e7b6a7a114280f92-2000x2000.jpg|https://cdn.sanity.io/images/huh1e45n/production/eb63c868ee7b60bec6c7ba08b39f1b347fb796c1-2000x2000.jpg|https://cdn.sanity.io/images/huh1e45n/production/4aac53dd0cf820333a0c6ae2290402ffcd75edb5-2000x2000.jpg",1,FixedPrice,506.00,GTC,Bourne End,SL8 5NF,"KK-MIR-HAM-IVY-001",,"Kaiku","Brass","Faux shagreen","Bathroom Mirrors",FILL-shipping-policy-name,FILL-return-policy-name,FILL-payment-policy-name
Add,FILL-sofas,"Himbleton Green 3 Seater Sofa","<p>A three-seater sofa in green textured chenille on powder-coated steel legs. 218 x 88 x 82cm. Minimal assembly — the legs fit after delivery.</p><ul><li>Dimensions: 218 x 88 x 82 cm</li><li>Material: Fabric, Chenille, Steel, Brass, Linen</li><li>Colour: Green, Blue, Brass</li></ul><p>Free UK delivery. Sold by Kaiku.</p>",1000,"https://cdn.sanity.io/images/huh1e45n/production/9d2d4de20151b671ad5763a5637da7da5342104c-2000x2000.jpg|https://cdn.sanity.io/images/huh1e45n/production/311bce29cee6695375966f089b5e9ec52f70cdc1-2000x2000.jpg|https://cdn.sanity.io/images/huh1e45n/production/54cfbb374d8e703a622e407dda684909399801ce-2000x2000.jpg|https://cdn.sanity.io/images/huh1e45n/production/ffcda9a061005a2f15dfcec5075050d9272ef0d3-2000x2000.jpg|https://cdn.sanity.io/images/huh1e45n/production/f2004f04a0b1e04c66b5b8eb4c5aac338def14a9-2000x2000.jpg|https://cdn.sanity.io/images/huh1e45n/production/6f03cfb32d8616750bd87e6f5f84a738714eb312-2000x2000.jpg|https://cdn.sanity.io/images/huh1e45n/production/ab173ec4eb58d8a98d9cae8fb99317be017b7230-2000x2000.jpg|https://cdn.sanity.io/images/huh1e45n/production/306ee5214f307d67320e5e24b5e8a3e1a3639c09-2000x2000.jpg|https://cdn.sanity.io/images/huh1e45n/production/a9ccb82ae7299004316a2611db4717c569549823-900x900.jpg",1,FixedPrice,1064.00,GTC,Bourne End,SL8 5NF,"KK-SOF-HIM-GRN-001",,"Kaiku","Green","Fabric","Sofas",FILL-shipping-policy-name,FILL-return-policy-name,FILL-payment-policy-name
Add,FILL-living-room-storage,"Huddington Black Sideboard","<p>A three-door sideboard in black with an architectural panelled design and internal shelving. 150 x 45 x 87cm, 57kg.</p><ul><li>Dimensions: 150 x 45 x 87 cm</li><li>Material: Wood, Linen</li><li>Colour: Black</li></ul><p>Free UK delivery. Sold by Kaiku.</p>",1000,"https://cdn.sanity.io/images/huh1e45n/production/7547ddfbaba6fa28aadf778ef908bab75913a106-2000x2000.jpg|https://cdn.sanity.io/images/huh1e45n/production/a802ce999875a88e56a4d9506e62ae23f2185b0e-2000x2000.jpg|https://cdn.sanity.io/images/huh1e45n/production/f20ea6f094a692bcabfc9b3956add6a00d2b4126-2000x2000.jpg|https://cdn.sanity.io/images/huh1e45n/production/bfbdb95938cb49bdf6b32b0b45dec4246411bb67-2000x2000.jpg|https://cdn.sanity.io/images/huh1e45n/production/cc119008151ab0ba3237dcddbc31b2cba8d34f08-1333x2000.png",1,FixedPrice,1033.00,GTC,Bourne End,SL8 5NF,"KK-SB-HUD-BLK-001",,"Kaiku","Black","Wood","Living Room Storage",FILL-shipping-policy-name,FILL-return-policy-name,FILL-payment-policy-name
Add,FILL-sofas,"Kington Grey Club Chair","<p>A club chair in soft grey upholstery on a plywood and rubberwood frame. 70 x 62 x 81cm, 12kg.</p><ul><li>Dimensions: 62 x 70 x 81 cm</li><li>Material: Fabric, Marble, Linen</li><li>Colour: Grey, Neutral</li></ul><p>Free UK delivery. Sold by Kaiku.</p>",1000,"https://cdn.sanity.io/images/huh1e45n/production/08650dd646426cffb385ee33bb7c4420b5c07841-2000x2000.jpg|https://cdn.sanity.io/images/huh1e45n/production/6e56b6cffd49a7c7745d38dc644b4e4f750f2f18-2000x2000.jpg|https://cdn.sanity.io/images/huh1e45n/production/e7b2b573cab455df1248b3c5b765ab02cc39b648-2000x2000.jpg|https://cdn.sanity.io/images/huh1e45n/production/7e5d455c46ec0dac30eb81f7495d51b5c8513ae2-2000x2000.jpg|https://cdn.sanity.io/images/huh1e45n/production/7fc253f22bdfd11d6508520d088dc00be2f62786-2000x2000.jpg|https://cdn.sanity.io/images/huh1e45n/production/8df694f6ef02d0c7b5b0cd7c6b77a296ac417c38-2000x2000.jpg",1,FixedPrice,574.00,GTC,Bourne End,SL8 5NF,"KK-CHR-KNG-GRY-001",,"Kaiku","Grey","Fabric","Sofas",FILL-shipping-policy-name,FILL-return-policy-name,FILL-payment-policy-name
Add,FILL-garden-furniture,"Kyra French Grey Chair","<p>An outdoor chair moulded from plastic in a French grey finish, 46 x 43 x 80cm and 4.6kg.</p><ul><li>Dimensions: 46 x 43 x 80 cm</li><li>Material: Plastic</li><li>Colour: Green</li></ul><p>Free UK delivery. Sold by Kaiku.</p>",1000,"https://cdn.sanity.io/images/huh1e45n/production/5de22b00c9fde00ab5d9675f2a30f777da9b28dd-1600x1600.jpg|https://cdn.sanity.io/images/huh1e45n/production/30ffb1ed7a85dc55f3d992f4dd5b72af6b6dad11-1600x1600.jpg|https://cdn.sanity.io/images/huh1e45n/production/abf142ec51b1ccd4e6a5acd621225a19d502f4cf-1600x1600.jpg|https://cdn.sanity.io/images/huh1e45n/production/58f2fce37d0ab735759651a9fffff3da60ed0023-1600x1600.jpg",1,FixedPrice,74.00,GTC,Bourne End,SL8 5NF,"KK-GARF-KYRA-GRN-001",5050140430880,"Kaiku","Green","Plastic","Garden Furniture",FILL-shipping-policy-name,FILL-return-policy-name,FILL-payment-policy-name
Add,FILL-shelving,"Large Black Multi Shelf Unit","<p>A 200cm shelving unit with seven asymmetrically arranged shelves in wood on a black metal frame. 100 x 40 x 200cm, 30.3kg. Assembly required; anti-tip safety strap supplied.</p><ul><li>Dimensions: 40 x 100 x 200 cm</li><li>Material: Metal, Wood</li><li>Colour: Black</li></ul><p>Free UK delivery. Sold by Kaiku.</p>",1000,"https://cdn.sanity.io/images/huh1e45n/production/c380f85fe853c40015179aaa3dda19331ed18705-1600x1600.jpg|https://cdn.sanity.io/images/huh1e45n/production/2d64c27a3f00b64e3751af84118690b31d396ac5-1600x1600.jpg|https://cdn.sanity.io/images/huh1e45n/production/8a0dcf1c94ec673f307350effac9ed0ae56e715f-1600x1600.jpg|https://cdn.sanity.io/images/huh1e45n/production/bd7088847b0d5e426d2a490475b5b073d61adfb1-1600x1600.jpg",5,FixedPrice,751.00,GTC,Bourne End,SL8 5NF,"KK-SHLV-BLACK-BLK-001",5050140271483,"Kaiku","Black","Metal","Shelving",FILL-shipping-policy-name,FILL-return-policy-name,FILL-payment-policy-name
Add,FILL-shelving,"Large Circular Silver Wall Hanging Multi Shelf","<p>A wall-mounted circular display shelf in silver-finish metal with multiple integrated shelves. 92 x 92 x 22cm, 6.22kg.</p><ul><li>Dimensions: 22 x 92 x 92 cm</li><li>Material: Metal, Mirrored glass</li><li>Colour: Silver</li></ul><p>Free UK delivery. Sold by Kaiku.</p>",1000,"https://cdn.sanity.io/images/huh1e45n/production/ddc906737cd65ce64d995c6fcc861c69d2fff300-1600x1600.jpg|https://cdn.sanity.io/images/huh1e45n/production/2710529354ba3f2077ec54baf33624e569cebfbe-1600x1600.jpg|https://cdn.sanity.io/images/huh1e45n/production/4264130dc0541a36b0a149e3e92f20a6477acefc-1600x1600.jpg|https://cdn.sanity.io/images/huh1e45n/production/69202213d0db264a40607011bcd0b4f1ea24c556-1600x1600.jpg",1,FixedPrice,234.00,GTC,Bourne End,SL8 5NF,"KK-SHLV-CIRCULAR-001",5050140877296,"Kaiku","Silver","Metal","Shelving",FILL-shipping-policy-name,FILL-return-policy-name,FILL-payment-policy-name
Add,FILL-candles-and-lanterns,"Large Grey Stone Effect Hurricane Lantern","<p>A ceramic hurricane lantern in grey with a stone-effect finish and a glass surround, 20 x 20 x 32cm and 2kg.</p><ul><li>Dimensions: 20 x 20 x 32 cm</li><li>Material: Ceramic</li><li>Colour: Grey</li></ul><p>Free UK delivery. Sold by Kaiku.</p>",1000,"https://cdn.sanity.io/images/huh1e45n/production/fc823035f97c5cf206fdd1afef896e4cda4e41e8-1800x1800.jpg|https://cdn.sanity.io/images/huh1e45n/production/0c7b77cda820011569723c2550225a52615dd9b2-1800x1800.jpg|https://cdn.sanity.io/images/huh1e45n/production/bf242e35fefe3722771d94eafee09a41c2fecfea-1800x1800.jpg",5,FixedPrice,58.00,GTC,Bourne End,SL8 5NF,"KK-XMSD-GREY-GRY-001",5050140366189,"Kaiku","Grey","Ceramic","Candles And Lanterns",FILL-shipping-policy-name,FILL-return-policy-name,FILL-payment-policy-name
Add,FILL-lighting,"Large Ribbed Gesso Table Lamp","<p>A large table lamp with a ribbed base in a textured matte gesso finish. 41 x 41 x 81cm, 10kg.</p><ul><li>Dimensions: 41 x 41 x 81 cm</li><li>Material: Gesso, Marble, Bouclé, Linen, Fabric</li><li>Colour: Brown, Neutral, Taupe</li></ul><p>Free UK delivery. Sold by Kaiku.</p>",1000,"https://cdn.sanity.io/images/huh1e45n/production/7c83692c1ce35524c16ce2e8af25ede18026f969-2000x2000.jpg|https://cdn.sanity.io/images/huh1e45n/production/854ff7eff643cf35333f68a1bd735ef8e2d23086-2000x2000.jpg|https://cdn.sanity.io/images/huh1e45n/production/8f5cfea394a5e6f8a1c46aa2ba179866538495ad-2000x2000.jpg|https://cdn.sanity.io/images/huh1e45n/production/cfed31aab3bdee2976570ce6d089133f0b30ab43-2000x2000.jpg|https://cdn.sanity.io/images/huh1e45n/production/89c27dc202bf89760c55aed93e1ac0bc01309970-2000x2000.jpg|https://cdn.sanity.io/images/huh1e45n/production/6bfb978e449d1a77491a0020e51de2aa1d506f8c-1545x2000.jpg",1,FixedPrice,243.00,GTC,Bourne End,SL8 5NF,"KK-LT-RIB-GES-001",,"Kaiku","Brown","Gesso","Lighting",FILL-shipping-policy-name,FILL-return-policy-name,FILL-payment-policy-name
Add,FILL-lighting,"Large Round Gesso Table Lamp","<p>A large table lamp with a round base in a textured matte gesso finish. 46 x 46 x 88cm, 15kg.</p><ul><li>Dimensions: 46 x 46 x 88 cm</li><li>Material: Gesso, Marble, Bouclé, Linen</li><li>Colour: Brown, Taupe, Neutral</li></ul><p>Free UK delivery. Sold by Kaiku.</p>",1000,"https://cdn.sanity.io/images/huh1e45n/production/e9c281ea5d69e5f092ede6cb0461c86738f9e8ee-2000x2000.jpg|https://cdn.sanity.io/images/huh1e45n/production/ca065d26dbae1917bf06713fdd392163a71eb36e-2000x2000.jpg|https://cdn.sanity.io/images/huh1e45n/production/549663f7b32e0faa4a1df16f23347b651c5363f4-2000x2000.jpg|https://cdn.sanity.io/images/huh1e45n/production/f6767c126aed54e4d2c8caa510da32fb4b0c70a0-2000x2000.jpg|https://cdn.sanity.io/images/huh1e45n/production/d5213a7314766f7890c334f3216dd3f6bce57ca7-2000x1545.jpg|https://cdn.sanity.io/images/huh1e45n/production/1b9bcccb82e18ff48980c4be0237d9eff69bc288-2000x2000.jpg|https://cdn.sanity.io/images/huh1e45n/production/f103b4eccc1fb6e0e8d4c38dd9401f2ee0a3bc87-1500x2000.jpg",1,FixedPrice,269.00,GTC,Bourne End,SL8 5NF,"KK-LT-GES-LRG-001",,"Kaiku","Brown","Gesso","Lighting",FILL-shipping-policy-name,FILL-return-policy-name,FILL-payment-policy-name
Add,FILL-christmas-decorations,"Large Rustic Metal Hanging Bell","<p>A small hanging bell in metal with a rustic brown-toned finish, 8 x 8 x 10cm and 0.08kg. Comes with its own hanging fitting.</p><ul><li>Dimensions: 8 x 8 x 10 cm</li><li>Material: Metal</li><li>Colour: Brown</li></ul><p>Free UK delivery. Sold by Kaiku.</p>",1000,"https://cdn.sanity.io/images/huh1e45n/production/6174d5978bb06893cbc576ecb3b365610929c1d0-1600x1600.jpg|https://cdn.sanity.io/images/huh1e45n/production/a792c7095970ff44e1bc8cd1156a91a06ea21222-1600x1600.jpg|https://cdn.sanity.io/images/huh1e45n/production/2bded3c9d24666735e5f0b2d499d746b34d45f5f-1600x1600.jpg",1,FixedPrice,19.00,GTC,Bourne End,SL8 5NF,"KK-XMSD-RUSTIC-BRN-001",5050140401583,"Kaiku","Brown","Metal","Christmas Decorations",FILL-shipping-policy-name,FILL-return-policy-name,FILL-payment-policy-name
Add,FILL-lighting,"Small Rectangular Gesso Table Lamp","<p>A table lamp with a rectangular base in a textured matte gesso finish. 31 x 31 x 55cm.</p><ul><li>Dimensions: 31 x 31 x 55 cm</li><li>Material: Gesso, Marble, Reclaimed wood, Linen</li><li>Colour: Brown, Taupe, Black</li></ul><p>Free UK delivery. Sold by Kaiku.</p>",1000,"https://cdn.sanity.io/images/huh1e45n/production/87a3e84472da12479e7c93b6cc20e57622ca1a18-2000x2000.jpg|https://cdn.sanity.io/images/huh1e45n/production/280d9935c20f0be2ea7e41fa8c4c1e70bb0744f7-2000x2000.jpg|https://cdn.sanity.io/images/huh1e45n/production/9da6564249606c38ce8e0516dd2ce9539e7feda2-2000x2000.jpg|https://cdn.sanity.io/images/huh1e45n/production/29eeedc74d0e3b56516ed5d06d583f12838a598b-2000x2000.jpg|https://cdn.sanity.io/images/huh1e45n/production/94f511eadeb45f04653fc4d59c11aece25264645-2000x1545.jpg|https://cdn.sanity.io/images/huh1e45n/production/74c49a284671e41466e09f425d7b5b10b3c1bf19-2000x2000.jpg|https://cdn.sanity.io/images/huh1e45n/production/68db0930421048612d330481e6e9883703156af3-2000x2000.jpg",1,FixedPrice,224.00,GTC,Bourne End,SL8 5NF,"KK-LT-GES-SML-001",,"Kaiku","Brown","Gesso","Lighting",FILL-shipping-policy-name,FILL-return-policy-name,FILL-payment-policy-name
Add,FILL-side-tables,"Leckford Ribbed Black Oak Occasional Table","<p>A tall round occasional table with a ribbed base, in oak, oak veneer and MDF. 75cm across and 76cm high, 23kg. Assembly required, ships in two packages.</p><ul><li>Dimensions: 75 x 75 x 76 cm</li><li>Material: Oak, MDF, Metal, Glass</li><li>Colour: Black, Oak, Natural</li></ul><p>Free UK delivery. Sold by Kaiku.</p>",1000,"https://cdn.sanity.io/images/huh1e45n/production/927cc81fb6bc71c76ec666a68400388d1dee4e16-2000x2000.jpg|https://cdn.sanity.io/images/huh1e45n/production/9d5a39cc89ccd83cbcd2789823bd720c3a806691-2000x2000.jpg|https://cdn.sanity.io/images/huh1e45n/production/cb96ff2da2e207d316f417662d9927b85fb34a42-2000x2000.jpg|https://cdn.sanity.io/images/huh1e45n/production/1a34bd6cb9d59c114395f5ac9ffacf8c0af251bf-2000x2000.jpg|https://cdn.sanity.io/images/huh1e45n/production/347bb928ad712037fcf7c212e2ee7532c28edd78-2000x2000.jpg|https://cdn.sanity.io/images/huh1e45n/production/38df4bfd3a50c500942d86a2a33dcbb159b635f2-1200x1200.jpg|https://cdn.sanity.io/images/huh1e45n/production/f569a8895409a49e8ed5021f5f763cd7d60439c2-2000x2000.jpg|https://cdn.sanity.io/images/huh1e45n/production/bc5885e6c89ddb31f5c939534854795c90c3601f-2000x2000.jpg|https://cdn.sanity.io/images/huh1e45n/production/80844e1ba2d1d47efeb88cb758d895f87f89eb5b-2000x2000.jpg",1,FixedPrice,574.00,GTC,Bourne End,SL8 5NF,"KK-OT-LEC-BLK-001",,"Kaiku","Black","Oak","Side Tables",FILL-shipping-policy-name,FILL-return-policy-name,FILL-payment-policy-name
